video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed
5PpbUqodSl8,18.15.04,شاهد تصريحات لاعبين مولودية الجزائر ويتهمون انصار قسنطينة بكل ماحدث,koora sports,17,2018-04-13T23:37:03.000Z,"forex""|""مناوشات اليوم بين مناصرين""|""مناوشات اليوم بين مناصري مولودية الجزائر وشباب قسنطينة""|""الجزائر""|""مولودية الجزائر""|""رياض محرز""|""شاهد تصريحات""|""تصريحات لاعبين مولودية الجزائر""|""شبيبة القبائل""|""مولودية الجزائر ويتهمون انصار قسنطينة بكل ماحدث""|""mca""|""crb""|""علي بن شيخ",213200,894,391,0,https://i.ytimg.com/vi/5PpbUqodSl8/default.jpg,True,False
Q3jege0p0dQ,18.15.04,Marc Spelmann gets the first Golden Buzzer of 2018 | Auditions Week 1 | Britain’s Got Talent 2018,Britain's Got Talent,24,2018-04-14T19:53:33.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""2017""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden",727663,34109,547,0,https://i.ytimg.com/vi/Q3jege0p0dQ/default.jpg,True,False
gGL6NET6M14,18.16.04,François Ruffin - On n'est pas couché 14 avril 2018 #ONPC,On n'est pas couché,24,2018-04-14T23:53:56.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""14 avril 2018""|""françois ruffin",177895,0,0,0,https://i.ytimg.com/vi/gGL6NET6M14/default.jpg,True,False
Q3jege0p0dQ,18.16.04,Marc Spelmann gets the first Golden Buzzer of 2018 | Auditions Week 1 | Britain’s Got Talent 2018,Britain's Got Talent,24,2018-04-14T19:53:33.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""2017""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden",3585629,115802,2489,0,https://i.ytimg.com/vi/Q3jege0p0dQ/default.jpg,True,False
KP_1fmquySs,18.16.04,"n'Kosove Show - Ziza Pajaziti, Linda Morina, Ligrit Uka",n'Kosove Show,23,2018-04-15T18:30:00.000Z,"n’kosove show""|""ne kosove show""|""kosove""|""shpetim desku""|""kosova""|""prishtina""|""tirana""|""shqiptar""|""ramush haradinaj""|""humor""|""harta e kosoves""|""shpetimi""|""labinot tahiri""|""onimamedia""|""onimamedia music""|""onima""|""valle""|""n'Kosove Show - Ziza Pajaziti""|""Linda Morina""|""Ligrit Uka",155811,666,269,0,https://i.ytimg.com/vi/KP_1fmquySs/default.jpg,True,False
662LF-YfJuU,18.16.04,Manifestation sous haute tension à Montpellier : des heurts avec la police ont éclaté,France 3 Occitanie,25,2018-04-14T17:18:24.000Z,"France 3 Occitanie""|""Occitanie""|""France Télévisions""|""télévision""|""montpellier""|""manifestation""|""violence""|""police""|""education""|""fac""|""université""|""loi vidal""|""social""|""société",27924,0,0,0,https://i.ytimg.com/vi/662LF-YfJuU/default.jpg,True,False
3S73UCYvKWw,18.16.04,Tirage semaine du 16 au 22 avril 2018 ❤,maria anges et archanges d amours,25,2018-04-16T03:23:35.000Z,[none],683,94,2,0,https://i.ytimg.com/vi/3S73UCYvKWw/default.jpg,True,False
QA9XwUzTU78,18.17.04,After Foot du lundi 16/04 – Partie 4/6 - L'avis tranché de David Lortholary sur le Bayern,AFTER FOOT,17,2018-04-16T23:49:09.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""pierre ducrocq""|""jean-louis tourre""|""simone rovera""|""philippe auclair""|""david lortholary""|""frederic hermel""|""les droles de dames""|""bayern""|""ligue des champions""|""favori",3329,0,0,0,https://i.ytimg.com/vi/QA9XwUzTU78/default.jpg,True,False
gGL6NET6M14,18.17.04,François Ruffin - On n'est pas couché 14 avril 2018 #ONPC,On n'est pas couché,24,2018-04-14T23:53:56.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""14 avril 2018""|""françois ruffin",235210,0,0,0,https://i.ytimg.com/vi/gGL6NET6M14/default.jpg,True,False
0hzJXrNQ6h4,18.17.04,FJ: Suis-je sur le chemin des retrouvailles?,Yin  Lumière,22,2018-04-16T18:12:46.000Z,[none],2108,125,8,0,https://i.ytimg.com/vi/0hzJXrNQ6h4/default.jpg,True,False
MmafzKGXcm4,18.17.04,Macron et les tontons flingueurs #cdanslair 16.04.2018,C dans l'air,24,2018-04-16T17:30:40.000Z,"macron""|""Politique""|""Interview""|""bourdin""|""plenel""|""mouvements sociaux""|""université""|""sncf",19694,119,92,0,https://i.ytimg.com/vi/MmafzKGXcm4/default.jpg,True,False
rZNZZBfUP4E,18.18.04,After Foot du mardi 17/04 – Partie 2/3 - Débrief de Leverkusen/Bayern Munich (2-6),AFTER FOOT,17,2018-04-17T22:28:27.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""leverkusen""|""bayern munich""|""david lortholary""|""coupe d'allemagne",5208,0,0,0,https://i.ytimg.com/vi/rZNZZBfUP4E/default.jpg,True,False
J7wVRBsFpqc,18.18.04,Tomahawk Racing le parcours en vrac,Tomahawktuning,2,2018-04-17T14:58:35.000Z,[none],3697,0,0,0,https://i.ytimg.com/vi/J7wVRBsFpqc/default.jpg,True,False
NfADCpTFTBE,18.18.04,Diriliş Ertuğrul 115.Bölüm 2.Tanıtımı,TRT 1,24,2018-04-17T08:53:22.000Z,"trt""|""trt1",639878,5674,141,0,https://i.ytimg.com/vi/NfADCpTFTBE/default.jpg,True,False
sY4r8Cz4mUE,18.19.04,Diriliş Ertuğrul 115.Bölüm,TRT Televizyon,1,2018-04-18T20:53:56.000Z,"TRT""|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""diriliş ertuğrul""|""diriliş ertuğrul son bölüm""|""dirilis ertugrul""|""riliş ertuğrul 115""|""diriliş ertuğrul 115 bölüm izle""|""ertugrul""|""diriliş ertuğrul 115 bölüm""|""diriliş 115""|""diriliş ertuğrul son bölüm full izle""|""ertugrul dirilis""|""ertugrul 115",276034,4431,262,0,https://i.ytimg.com/vi/sY4r8Cz4mUE/default.jpg,True,False
sY4r8Cz4mUE,18.20.04,Diriliş Ertuğrul 115.Bölüm,TRT Televizyon,1,2018-04-18T20:53:56.000Z,"TRT""|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""diriliş ertuğrul""|""diriliş ertuğrul son bölüm""|""dirilis ertugrul""|""riliş ertuğrul 115""|""diriliş ertuğrul 115 bölüm izle""|""ertugrul""|""diriliş ertuğrul 115 bölüm""|""diriliş 115""|""diriliş ertuğrul son bölüm full izle""|""ertugrul dirilis""|""ertugrul 115",944336,9195,938,0,https://i.ytimg.com/vi/sY4r8Cz4mUE/default.jpg,True,False
UakadzbN5b4,18.20.04,Gros coup dur pour Adriana Karembeu,6Medias,22,2018-04-19T11:32:17.000Z,[none],40500,0,0,0,https://i.ytimg.com/vi/UakadzbN5b4/default.jpg,True,False
sSKSJInJAs0,18.20.04,"After Foot du jeudi 19/04 – Partie 2/6 - Focus sur le livre PSG, Révélations d'une révolution",AFTER FOOT,17,2018-04-19T22:42:15.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""avis tranche""|""mouss""|""paris united""|""alexandre couppey""|""psg""|""revelations d'une revolution""|""jerome rothen""|""daniel riolo",6773,0,0,0,https://i.ytimg.com/vi/sSKSJInJAs0/default.jpg,True,False
5R3Dvp5HbZw,18.21.04,Retraites : attention réforme explosive ! - Les questions SMS #cdanslair 20.04.2018,C dans l'air,24,2018-04-20T17:22:13.000Z,"retraites""|""macron""|""Suède""|""gouvernement""|""pension""|""réforme""|""syndicats",8375,36,18,0,https://i.ytimg.com/vi/5R3Dvp5HbZw/default.jpg,True,False
46bBwqrTBOE,18.21.04,Chroniques de la paix universelle (Épisode 5) – Les frappes occidentales en Syrie,ERTV Officiel,25,2018-04-20T11:15:31.000Z,"Syrie""|""Poutine""|""Israël""|""Trump""|""USA""|""Macron""|""May""|""Iran""|""Hindi""|""ERFM",8348,0,0,0,https://i.ytimg.com/vi/46bBwqrTBOE/default.jpg,True,False
lD9sxUAs1zY,18.21.04,FIRST LOOK: Lost Voice Guy's HILARIOUS Audition  | BGT 2018,Britain's Got Talent,24,2018-04-20T08:30:02.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""2017""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden",710673,12481,253,0,https://i.ytimg.com/vi/lD9sxUAs1zY/default.jpg,True,False
j9gvmwVPzd0,18.22.04,Gabriel Attal - On n'est pas couché 21 avril 2018 #ONPC,On n'est pas couché,24,2018-04-22T05:28:28.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""21 avril 2018""|""gabriel attal""|""Politique""|""deputé""|""republique en marche",605,0,0,0,https://i.ytimg.com/vi/j9gvmwVPzd0/default.jpg,True,False
HpN_yxtt--Q,18.22.04,LA MOSQUÉE C'EST PAS UN MOULIN ! RACHID ELJAY,Pr. Rachid Eljay chaine officielle 1,27,2018-04-21T18:25:28.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",6871,542,7,0,https://i.ytimg.com/vi/HpN_yxtt--Q/default.jpg,True,False
sYYL66EXa_c,18.22.04,Սերժ Սարգսյանը մի տարբերակ ունի. ազատամարտիկ Վահան Բադասյան,ArmLur.аm,25,2018-04-21T19:09:56.000Z,"news""|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""armlur",99820,1365,115,0,https://i.ytimg.com/vi/sYYL66EXa_c/default.jpg,True,False
xsqInns6LXQ,18.22.04,Lost Voice Guy has the audience ROARING with unique comedy routine | Auditions | BGT 2018,Britain's Got Talent,24,2018-04-21T19:47:52.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""2017""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden",337036,11257,113,0,https://i.ytimg.com/vi/xsqInns6LXQ/default.jpg,True,False
du5ajGokNpA,18.23.04,"Alain Soral sur Marsault, Papacito et le Raptor Dissident",ERTV Officiel,25,2018-04-22T15:32:23.000Z,"Soral""|""ERTV""|""Raptor""|""Papacito""|""Marsault",44687,0,0,0,https://i.ytimg.com/vi/du5ajGokNpA/default.jpg,True,False
2wRWwZNHCCQ,18.23.04,"Cha'ban est arrivé, ça sent le Ramadan prépare toi ! Rachid ELJAY",Pr. Rachid Eljay chaine officielle 1,27,2018-04-22T18:56:31.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",9324,1127,5,0,https://i.ytimg.com/vi/2wRWwZNHCCQ/default.jpg,True,False
DbufnVGKygw,18.23.04,Նիկոլ Փաշինյանի կինը ներողություն խնդրեց Զարուհի Փոստանջյանից խոսափող չտրամադրելու համար,Factor tv,25,2018-04-22T17:15:03.000Z,[none],217465,2478,151,0,https://i.ytimg.com/vi/DbufnVGKygw/default.jpg,True,False
kau7vWgkLfA,18.23.04,Génération Identitaire bloque les migrants clandestins au col de l'Échelle,Génération Identitaire,25,2018-04-21T18:34:13.000Z,[none],14804,0,0,0,https://i.ytimg.com/vi/kau7vWgkLfA/default.jpg,True,False
KvxDbAUH638,18.23.04,Françoise Hardy - On n'est pas couché 21 avril 2018 #ONPC,On n'est pas couché,24,2018-04-22T05:32:13.000Z,"onpc""|""laurent ruquier""|""yann moix""|""christine angot""|""21 avril 2018""|""francoise hardy""|""musique""|""chanson""|""on n'est pas couche",15350,0,0,0,https://i.ytimg.com/vi/KvxDbAUH638/default.jpg,True,False
1DPd122krzQ,18.23.04,ՈՒՂԻՂ. Ցուցարարները շարունակում են բողոքի գործողությունները. Օր 10-րդ,NewsamChannel,25,2018-04-22T16:41:22.000Z,"news.am""|""Armenia YErevan""|""Armenia""|""Yerevan",805651,0,0,0,https://i.ytimg.com/vi/1DPd122krzQ/default.jpg,True,False
3tXl1Ku2b4s,18.24.04,"Macron et Trump : amis, vraiment ? #cdanslair 23.04.2018",C dans l'air,24,2018-04-23T17:28:41.000Z,"macron""|""Etats-Unis""|""IRAN""|""CLIMAT""|""Israël""|""commerce""|""Europe""|""arabie saoudite""|""nucléaire""|""trump",14300,57,34,0,https://i.ytimg.com/vi/3tXl1Ku2b4s/default.jpg,True,False
EYwFnQ-SWP8,18.24.04,"Սերժ Սարգսյանը հրաժարական է տվել, երկրում նոր իրավիճակ է. ՈւՂԻՂ ՄԻԱՑՈՒՄ",Factor tv,25,2018-04-23T18:32:45.000Z,"news""|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""agency",765574,5799,492,0,https://i.ytimg.com/vi/EYwFnQ-SWP8/default.jpg,True,False
2uoiQdf0hbA,18.24.04,Sans filet 23,philippe jandrok,22,2018-04-23T16:36:05.000Z,[none],5081,0,0,0,https://i.ytimg.com/vi/2uoiQdf0hbA/default.jpg,True,False
du5ajGokNpA,18.24.04,"Alain Soral sur Marsault, Papacito et le Raptor Dissident",ERTV Officiel,25,2018-04-22T15:32:23.000Z,"Soral""|""ERTV""|""Raptor""|""Papacito""|""Marsault",76325,0,0,0,https://i.ytimg.com/vi/du5ajGokNpA/default.jpg,True,False
buD6nL3iGyE,18.24.04,La princesse Kate Middleton a accouché d'un petit garçon,6Medias,22,2018-04-23T12:11:50.000Z,"PEOPLE""|""Angleterre""|""Kate Middleton""|""bébé",16798,0,0,0,https://i.ytimg.com/vi/buD6nL3iGyE/default.jpg,True,False
gbRijjvIeyk,18.24.04,Marvel Studios' Avengers: Infinity War - Red Carpet World Premiere,Marvel Entertainment,2,2018-04-24T02:54:38.000Z,"marvel""|""comics""|""comic books""|""nerd""|""geek""|""superhero""|""super hero",754383,43756,442,0,https://i.ytimg.com/vi/gbRijjvIeyk/default.jpg,True,False
FcUqwry9cNg,18.24.04,Ինչպես դիմավորեցին նիկոլ Փաշինյանին,ArmLur.аm,25,2018-04-23T12:47:26.000Z,"news""|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""armlur",244232,2297,329,0,https://i.ytimg.com/vi/FcUqwry9cNg/default.jpg,True,False
2wRWwZNHCCQ,18.24.04,"Cha'ban est arrivé, ça sent le Ramadan prépare toi ! Rachid ELJAY",Pr. Rachid Eljay chaine officielle 1,27,2018-04-22T18:56:31.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",18743,1579,11,0,https://i.ytimg.com/vi/2wRWwZNHCCQ/default.jpg,True,False
t0JtSPpUhQE,18.24.04,Les indispensables de la cuisine - Partie 1/3,COOK WITH ME,26,2018-04-23T07:30:01.000Z,"#astucesmaison""|""#organisation""|""#joiedevivre""|""cuisine""|""matérielsdecuisine""|""ustensilesdecuisine""|""matérieldecuisine",3771,0,0,0,https://i.ytimg.com/vi/t0JtSPpUhQE/default.jpg,True,False
hccF-_zX-5A,18.25.04,Grèves jusqu’en juillet-août : à quel prix ? #cdanslair 24.04.2018,C dans l'air,24,2018-04-24T17:29:14.000Z,"macron""|""gouvernement""|""grèves""|""SNCF""|""AIR FRANCE""|""dette",8940,32,27,0,https://i.ytimg.com/vi/hccF-_zX-5A/default.jpg,True,False
SxtoEhj0TaA,18.25.04,After Foot du mardi 24/04 – Partie 2/4 - Débrief de Liverpool/AS Rome (5-2),AFTER FOOT,17,2018-04-24T22:28:11.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""jean-christophe drouet""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""simone rovera""|""philippe auclair""|""liverpool""|""as rome""|""ldc",12207,0,0,0,https://i.ytimg.com/vi/SxtoEhj0TaA/default.jpg,True,False
dd8nBPkDMwU,18.26.04,After Foot du mercredi 25/04 – Partie 2/4 - Débrief de Bayern/Real Madrid (1-2),AFTER FOOT,17,2018-04-25T22:16:31.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""jean-christophe drouet""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen""|""fred hermel""|""ldc""|""bayern""|""real madrid",15682,0,0,0,https://i.ytimg.com/vi/dd8nBPkDMwU/default.jpg,True,False
WELBltbKF4U,18.26.04,Le retour du ras-le-bol fiscal ?  #cdanslair 25.04.2018,C dans l'air,24,2018-04-25T17:49:00.000Z,"macron""|""impôts""|""CSG""|""impôts locaux""|""localité""|""mairie""|""taxe d'habitation""|""impôt sur le revenur""|""retenu à la source",7128,30,21,0,https://i.ytimg.com/vi/WELBltbKF4U/default.jpg,True,False
ghaXvbml720,18.26.04,Նիկոլ Փաշինյանի և նրա աջակիցների հանրահավաքը Հանրապետության հրապարակում.ուղիղ միացում,Factor tv,25,2018-04-25T15:28:13.000Z,"news""|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""agency""|""Yerevan""|""Ереван""|""Protests",686636,3564,328,0,https://i.ytimg.com/vi/ghaXvbml720/default.jpg,True,False
-EEo2UfM3yM,18.27.04,CHASSEUR DE FANTÔMES : L'Ancien Camp Militaire - Disponible en VOD sur GUSSDX.FR,Chasseur de Fantômes,1,2018-04-26T18:04:05.000Z,"gussdx""|""guss""|""chasseur de fantômes""|""fantômes""|""enquéte""|""enquéteur""|""paranormal""|""paranormaux""|""phénoménes""|""spiritisme""|""esprit""|""apparition""|""exploration""|""nuit""|""seul""|""orbe""|""mort""|""gironde""|""tanaïs""|""bunker""|""peur""|""nazi""|""allemand""|""ruines""|""allemagne""|""guerre mondiale""|""investigation""|""hanté""|""hantise""|""maison hanté""|""émission""|""ancien camp militaire",21938,2236,83,0,https://i.ytimg.com/vi/-EEo2UfM3yM/default.jpg,True,False
Bi6YoxR9rVQ,18.27.04,Macron-Trump : beaucoup de câlins pour rien ? #cdanslair 26.04.2018,C dans l'air,24,2018-04-26T17:51:36.000Z,"macron""|""Etats-Unis""|""iran""|""Chine""|""commerce""|""climat""|""corée du nord""|""nucléaire""|""Europe",11591,59,28,0,https://i.ytimg.com/vi/Bi6YoxR9rVQ/default.jpg,True,False
y6gfTfPry-Q,18.27.04,After Foot du jeudi 26/04 – Partie 6/6 - L’autre actu foot du jour,AFTER FOOT,17,2018-04-26T23:12:48.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""daniel riolo""|""jerome rothen",4007,0,0,0,https://i.ytimg.com/vi/y6gfTfPry-Q/default.jpg,True,False
kenOml-GB7k,18.27.04,Diriliş Ertuğrul 116.Bölüm Tanıtımı,TRT 1,24,2018-04-26T20:19:55.000Z,"trt""|""trt1",323203,5497,1646,0,https://i.ytimg.com/vi/kenOml-GB7k/default.jpg,True,False
WFwYYQDpow8,18.27.04,"Chemtrails, suite d'une Évidence...",philippe jandrok,22,2018-04-26T13:59:40.000Z,[none],4098,0,0,0,https://i.ytimg.com/vi/WFwYYQDpow8/default.jpg,True,False
ReiTwoJi7jM,18.27.04,Նիկոլ Փաշինյանի և նրա աջակիցների ստրատեգիական որոշումների  հրապարակումը՝հանրահավաքում. ՈՒՂԻՂ,Factor tv,25,2018-04-26T18:57:47.000Z,"news""|""live""|""breaking""|""media""|""Holding""|""Exclusive""|""Youtube""|""films""|""agency""|""nikol""|""yerevan""|""pashinyan",245602,1650,152,0,https://i.ytimg.com/vi/ReiTwoJi7jM/default.jpg,True,False
G-AWH3DcZG4,18.28.04,Bulletin de notes des ministres : zéro pointé ? #cdanslair 27.04.2018,C dans l'air,24,2018-04-27T17:57:13.000Z,"Macron""|""gouvernement""|""ministres""|""politique""|""droite""|""extrême droite""|""LR""|""FN",8926,33,23,0,https://i.ytimg.com/vi/G-AWH3DcZG4/default.jpg,True,False
-EEo2UfM3yM,18.28.04,CHASSEUR DE FANTÔMES : L'Ancien Camp Militaire - Disponible en VOD sur GUSSDX.FR,Chasseur de Fantômes,1,2018-04-26T18:04:05.000Z,"gussdx""|""guss""|""chasseur de fantômes""|""fantômes""|""enquéte""|""enquéteur""|""paranormal""|""paranormaux""|""phénoménes""|""spiritisme""|""esprit""|""apparition""|""exploration""|""nuit""|""seul""|""orbe""|""mort""|""gironde""|""tanaïs""|""bunker""|""peur""|""nazi""|""allemand""|""ruines""|""allemagne""|""guerre mondiale""|""investigation""|""hanté""|""hantise""|""maison hanté""|""émission""|""ancien camp militaire",36530,3061,129,0,https://i.ytimg.com/vi/-EEo2UfM3yM/default.jpg,True,False
AmLiNgwdAcY,18.28.04,Diriliş Ertuğrul 116. Bölüm Fragmanı.,TRT 1,24,2018-04-27T14:34:35.000Z,"trt""|""trt1",397587,5536,173,0,https://i.ytimg.com/vi/AmLiNgwdAcY/default.jpg,True,False
nzXO1MVlLqM,18.28.04,L'entrée d'Uranus en Taureau - ABLAS ASTROLOGY,Roland Legrand,27,2018-04-27T14:39:20.000Z,[none],3139,0,0,0,https://i.ytimg.com/vi/nzXO1MVlLqM/default.jpg,True,False
v6MixivLk_E,18.29.04,Daniel Prévost - On n'est pas couché 28 avril 2018 #ONPC,On n'est pas couché,24,2018-04-28T23:49:19.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""28 avril 2018""|""daniel prevost""|""livre""|""roman",8329,0,0,0,https://i.ytimg.com/vi/v6MixivLk_E/default.jpg,True,False
gxepM2uSW9g,18.29.04,Prepare to be SPELLBOUND by Magus Utopia | Auditions | BGT 2018,Britain's Got Talent,24,2018-04-28T19:33:38.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""|""2018""|""magic""|""magician""|""magus utopia""|""illusion""|""illusionists",472533,13990,185,0,https://i.ytimg.com/vi/gxepM2uSW9g/default.jpg,True,False
2AjNtCzmddk,18.29.04,Sarah Lopez et Jordan (LA VILLA 4 )  en couple ? Ils officialisent leur relation sur snap !,Best snapchat stories,24,2018-04-21T15:13:08.000Z,"sarah lopez""|""jordan chti""|""jordan anges""|""sarah lopez jordan couple""|""la villa 4""|""la villa des coeurs brisés",27679,0,0,0,https://i.ytimg.com/vi/2AjNtCzmddk/default.jpg,True,False
RBfIlJuWweI,18.29.04,Journal de bord de Jean-Marie Le Pen n°506,Jean-Marie Le Pen,25,2018-04-28T11:50:33.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",5744,0,0,0,https://i.ytimg.com/vi/RBfIlJuWweI/default.jpg,True,False
UUwkpOOC8AI,18.29.04,Les Pas Nous !,philippe jandrok,22,2018-04-28T14:18:14.000Z,[none],4600,0,0,0,https://i.ytimg.com/vi/UUwkpOOC8AI/default.jpg,True,False
HYhTQ4s7WCU,18.29.04,Ուրվագիծ 28.04.2018 Գագիկ Ծառուկյան,Kentron Channel,25,2018-04-28T16:50:25.000Z,#kentrontv,139850,2305,114,0,https://i.ytimg.com/vi/HYhTQ4s7WCU/default.jpg,True,False
uUD5KCKTeOA,18.30.04,PANTALON SOUS LES CHEVILLES OU QAMIS ? Rachid ELJAY,Pr. Rachid Eljay chaine officielle 1,27,2018-04-29T10:24:17.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",14149,804,20,0,https://i.ytimg.com/vi/uUD5KCKTeOA/default.jpg,True,False
RFywfHsFpQM,18.30.04,Jack and Tim receive GOLDEN BUZZER from Simon Cowell! | Auditions | BGT 2018,Britain's Got Talent,24,2018-04-28T20:14:56.000Z,"britain's got talent""|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""|""2018""|""golden buzzer""|""Jack and Tim""|""lucky ones",3789495,93413,2283,0,https://i.ytimg.com/vi/RFywfHsFpQM/default.jpg,True,False
